energy H2_300_initial H2_300_initial_ref
12354.055424 6.065815701992323 0.4104392428104782
12358.450662 6.066978329987497 0.4077379308772828
12362.858091 6.071428786803075 0.40492260841107947
12367.277713 6.076340759970536 0.40214142647846585
12371.709527 6.0789715535028375 0.3996794113592682
12376.153532 6.083673256291419 0.39656533109933667
12380.60973 6.08757713261181 0.39402727930329645
12385.078119 6.091341509717331 0.3914356050739814
12389.5587 6.094670781275297 0.38893757954876973
12394.051473 6.09730393632669 0.38641847296918697
12398.556438 6.103482805849615 0.3840186446364965
12403.073595 6.104626201725489 0.38201893245212837
12407.602944 6.107462508782573 0.3800468692349154
12412.144485 6.109949621469454 0.3785072490538937
12416.698218 6.11624386198712 0.3772616583995482
12421.264142 6.1444984413338375 0.3760442218775378
12425.842259 6.151261220913172 0.3745085977274224
12430.432567 6.141896706809925 0.373277328794787
12435.035068 6.142390642663598 0.37209401343423476
12439.64976 6.143736255490246 0.3705171311352649
12444.276644 6.146082280637681 0.36865891408564017
12448.91572 6.152717379434065 0.3663533003785765
12453.566988 6.157755130710814 0.3636674767619104
12458.230448 6.159930916700041 0.36088069365707537
12462.9061 6.163065588376473 0.3579655966673544
12467.593943 6.167164059529043 0.35453274530994994
12472.293979 6.1733936551810595 0.3509984552712723
12477.006206 6.174821548745506 0.34735031615320083
12481.730626 6.1815604223383245 0.3436171088943788
12486.467237 6.1847853514869815 0.3396353203604673
12491.21604 6.189461575774066 0.3357303881621413
12495.977036 6.201349574649845 0.33189088979567033
12500.750223 6.206055306286755 0.32808225610095965
12505.535602 6.1905049275224675 0.3246062566457676
12510.333172 6.196278106672001 0.32152227264222993
12515.142935 6.202803201740854 0.3185794030243941
12519.96489 6.2081446681022205 0.3158785463148435
12524.799037 6.212369166697752 0.3133469055799818
