energy He_RT_after_O2 He_RT_after_O2_ref
12362.858091 6.061764843856322 0.40484563475392404
12367.277713 6.067516885182586 0.4022993538071126
12371.709527 6.072071430044784 0.3993908981978951
12376.153532 6.074624205607559 0.3966379177269204
12380.60973 6.0790675477669724 0.39408238423884084
12385.078119 6.082530040188821 0.39137120624546684
12389.5587 6.0832885936860395 0.3887657699619245
12394.051473 6.087561429002197 0.3863500325186277
12398.556438 6.090918997283048 0.3841943864177855
12403.073595 6.0957019954193195 0.38204546620449836
12407.602944 6.10027091828731 0.38021502284346215
12412.144485 6.102979364817813 0.37862879131884164
12416.698218 6.10557374269433 0.37710264000643967
12421.264142 6.1330238231674 0.37560045718209334
12425.842259 6.1398639145144775 0.37431137163112627
12430.432567 6.127584264816301 0.3734508012473536
12435.035068 6.131866557215557 0.37188914012939817
12439.64976 6.133523832594544 0.3702884316308187
12444.276644 6.136617556367727 0.36854914915832443
12448.91572 6.1440189804539065 0.3660644830599624
12453.566988 6.14930969443424 0.36366888885352555
12458.230448 6.150456200916847 0.3609418212984612
12462.9061 6.154453307810401 0.3577775956796282
12467.593943 6.157968255192341 0.3546486823875772
12472.293979 6.1628645806044124 0.3510560774546575
12477.006206 6.164718100956642 0.34731891587746594
12481.730626 6.168928354779927 0.3435140685997003
12486.467237 6.175327906061311 0.3395314354096846
12491.21604 6.180024957794325 0.3357921598686942
12495.977036 6.190794565386382 0.3320388968189101
12500.750223 6.195377028914341 0.3282171128510897
12505.535602 6.180080045454246 0.324724940223886
12510.333172 6.186210043238496 0.32155580664752914
12515.142935 6.193287048824323 0.3185230675184333
12519.96489 6.1979660372017795 0.31571982951791233
12524.799037 6.202596841802786 0.3131911034859613
