energy O2_300 O2_300_ref
12371.709527 6.050279596173838 0.3997079035589107
12376.153532 6.052024899209845 0.3968157671274056
12380.60973 6.055533722943147 0.3942594309004036
12385.078119 6.059713230483945 0.39155245309449144
12389.5587 6.063446184448245 0.38893019569549436
12394.051473 6.065435025232568 0.3864768576760261
12398.556438 6.070210781446034 0.3842089391804156
12403.073595 6.075150694977311 0.38231164568383974
12407.602944 6.0782689423324125 0.38035110748675394
12412.144485 6.080696348752711 0.37883351808462334
12416.698218 6.083318443417917 0.377445467624571
12421.264142 6.111007851809299 0.37612955738140796
12425.842259 6.118341231931079 0.37440299113986925
12430.432567 6.1079936854596815 0.3733844107575778
12435.035068 6.107203165481927 0.3721129682313792
12439.64976 6.111508350051355 0.37076988951240253
12444.276644 6.115653134033404 0.36871441769338065
12448.91572 6.1199863174217155 0.3664971342567233
12453.566988 6.124465899585262 0.3637976183839183
12458.230448 6.1269353394142625 0.3611179173596432
12462.9061 6.1316311573558915 0.3580596827786192
12467.593943 6.1342756664437434 0.3546674958671988
12472.293979 6.142279882083178 0.3512546157594655
12477.006206 6.142191002198544 0.34736720295666806
12481.730626 6.1472940495210535 0.34369203121384945
12486.467237 6.153145926310346 0.33975471304568094
12491.21604 6.157361880748809 0.3358490033695435
12495.977036 6.170001230814491 0.33218644484163173
12500.750223 6.17467947364557 0.3281869245949804
12505.535602 6.157792777634447 0.3247945128682604
12510.333172 6.165330103295418 0.3216364879525181
12515.142935 6.1708489224050584 0.31868498937942846
12519.96489 6.175729984304659 0.3159317570183369
12524.799037 6.180360979858833 0.31339264920499754
