energy He_RT_after_H2 He_RT_after_H2_ref
12358.450662 5.912930071272467 0.4078500855971085
12362.858091 5.915442469287396 0.4050364506019787
12367.277713 5.919928049089699 0.402175707447574
12371.709527 5.924353964604186 0.39927768631025246
12376.153532 5.927440026521708 0.39660431260080237
12380.60973 5.930424813638128 0.39385241129810694
12385.078119 5.935119432121392 0.391130580552777
12389.5587 5.93809150939999 0.38870528909283114
12394.051473 5.942973852943488 0.3859804161397609
12398.556438 5.946520300077446 0.384066064108032
12403.073595 5.949034914230026 0.3820982041598047
12407.602944 5.950812019865529 0.3801363561750851
12412.144485 5.956082057249091 0.37844449653108736
12416.698218 5.96051552857051 0.3771716975933691
12421.264142 5.986754979004025 0.37586005557963503
12425.842259 5.993316882509288 0.3744473891932487
12430.432567 5.9843664169758535 0.37323234341102296
12435.035068 5.984839464476876 0.37185297156473485
12439.64976 5.987267185347119 0.37056109846609353
12444.276644 5.99226648977002 0.36851614391884585
12448.91572 5.9997081695180565 0.3662321646765977
12453.566988 6.00160000425195 0.36357503825560517
12458.230448 6.0040603692766625 0.36098000270214003
12462.9061 6.007367830805275 0.35762644517604725
12467.593943 6.01198659229585 0.35452545260692403
12472.293979 6.015330002695743 0.3510053570127117
12477.006206 6.01777347812957 0.347248960526387
12481.730626 6.0219090560147865 0.3435746262184894
12486.467237 6.025545349023466 0.33979052969175083
12491.21604 6.031828347163527 0.33586878441820056
12495.977036 6.04288428396156 0.3320605887213279
12500.750223 6.047354492076338 0.3282175270015952
12505.535602 6.031764035644599 0.3247179019966042
12510.333172 6.037160070382844 0.3216766910084348
12515.142935 6.042774573602235 0.31859819144340884
12519.96489 6.046855308580717 0.31570384439997484
12524.799037 6.0515914665411055 0.313274432006099
