energy CO_RT CO_RT_ref
12367.277713 5.890439520409997 0.40246434618822674
12371.709527 5.894676062781535 0.39969831542302536
12376.153532 5.897894104494553 0.39692459791002793
12380.60973 5.900886156887383 0.3939538204819041
12385.078119 5.903104956435518 0.3911529683412188
12389.5587 5.906399839971608 0.38916674671447515
12394.051473 5.910426478718473 0.386573910660167
12398.556438 5.91411351706501 0.3842629165961859
12403.073595 5.917439679354046 0.3824043961512547
12407.602944 5.9207010674839635 0.3803667791050548
12412.144485 5.923076899335828 0.3790508128015623
12416.698218 5.927481022858096 0.3777546274183578
12421.264142 5.954187055844224 0.3761791477891025
12425.842259 5.962138272949814 0.37466733513616196
12430.432567 5.952253279941855 0.3735833833960515
12435.035068 5.954010315239833 0.37226893640363656
12439.64976 5.956379886260216 0.37070542429818837
12444.276644 5.958336988294427 0.36878707495306856
12448.91572 5.964349839115942 0.3665266556037893
12453.566988 5.96778602798978 0.36388044179507834
12458.230448 5.971318779192678 0.361075745208774
12462.9061 5.974614255076852 0.3581709638221982
12467.593943 5.978952715028688 0.3549829512097307
12472.293979 5.985106491112238 0.3514520558881534
12477.006206 5.986426865825668 0.34774017922603123
12481.730626 5.991376030498235 0.3439162217432053
12486.467237 5.9939371979771465 0.33997677946950644
12491.21604 6.000235608845608 0.3360221827293263
12495.977036 6.011494108098972 0.3322474543846322
12500.750223 6.014652740286333 0.3284290694687128
12505.535602 5.999374710364644 0.3249752970723764
12510.333172 6.004717383531734 0.3218996785314277
12515.142935 6.01114008593013 0.31892089874513996
12519.96489 6.016567113235498 0.31628482054941537
12524.799037 6.019618405216706 0.3137253155097639
